"SubjectId";"BusinessTrip";"PartySize";"Age25_44";"Age45_54";"Age55";"Income";"Female";"Undergraduate";"Posgraduate";"AirlineFirstFlight_1";"AirlineFirstFlight_2";"AirlineFirstFlight_3";"AirlineSecondFlight_3";"TripTimeHours_1";"TripTimeHours_2";"TripTimeHours_3";"Legroom12";"Legroom13";"Legroom14";"Legroom22";"Legroom23";"Legroom24";"Legroom32";"Legroom33";"Legroom34";"Fare_1";"Fare_2";"Fare_3";"StopPenaltyHours_2";"StopPenaltyHours_3";"IncomeDummy";"DiffTime1";"DiffTime2";"DiffTime3";"Choice"
190;0;2;1;0;0;80;0;1;0;1;3;5;4;5,3;7,8;7,3;1;0;0;0;0;0;0;0;0;625;885;850;2;1,5;1;0,5;1,5;1,5;1
191;0;3;0;1;0;350;1;0;0;5;1;6;7;5,3;7,8;7,3;1;0;0;0;0;0;0;0;0;700;735;665;2;1,5;0;2;2;1;1
193;0;1;0;0;1;70;1;1;0;5;1;5;4;1,68333;4,18333;3,68333;0;1;0;0;0;1;1;0;0;505;590;615;2;1,5;1;5,18333333333333;18,1833333333333;7,18333333333333;1
195;0;4;1;0;0;112,5;1;1;0;2;3;4;3;2,51667;4,51667;4,01667;1;0;0;0;1;0;0;0;1;300;370;300;1,5;1;0;5;11;12,5;1
197;0;2;0;0;1;40;0;0;1;7;3;3;8;3,81667;5,81667;5,31667;0;0;1;0;0;1;0;0;0;225;235;210;1,5;1;1;8;6,5;8;1
198;0;2;0;1;0;80;1;0;0;1;4;4;1;2,85;4,85;5,35;0;1;0;0;0;0;0;0;1;250;230;230;1,5;2;1;10,85;12,85;11,85;1
200;0;1;1;0;0;60;1;0;1;3;4;6;3;2,51667;4,51667;4,01667;0;0;1;0;0;1;0;0;0;360;300;285;1,5;1;1;9;1,5;7,5;3
201;0;5;0;1;0;92,5;0;1;0;2;3;4;3;4,65;6,65;6,15;1;0;0;0;1;0;0;0;1;540;660;540;1,5;1;1;2;2;3;1
202;0;1;0;1;0;10;1;0;0;6;2;7;1;2,48333;4,48333;4,48333;0;1;0;1;0;0;1;0;0;430;495;520;1,5;1,5;1;1,73333333333333;8,23333333333333;9,73333333333333;1
204;0;1;1;0;0;70;0;1;0;6;8;7;5;3,56667;6,06667;5,56667;0;1;0;0;0;1;1;0;0;595;620;645;2;1,5;1;3,56666666666667;7,06666666666667;5,56666666666667;1
205;1;2;0;0;1;112,5;1;0;0;1;1;1;3;4,5;7;6,5;0;0;0;0;1;0;0;1;0;485;485;395;2;1,5;0;2;6;0,5;1
206;0;1;0;1;0;92,5;0;0;0;7;7;3;7;5,45;6,95;7,45;0;1;0;0;0;0;0;0;1;220;290;290;1;1,5;1;4,45;1,45;4,95;1
208;0;2;0;1;0;112,5;1;1;0;4;11;6;1;1,25;3,25;2,75;0;0;0;0;0;0;1;0;0;115;85;90;1,5;1;0;1;5,5;2,5;1
209;0;3;1;0;0;112,5;1;0;1;6;8;7;5;3,93333;6,43333;5,93333;0;1;0;0;0;1;1;0;0;605;630;660;2;1,5;0;2,93333333333333;6,43333333333333;4,93333333333333;1
211;1;3;1;0;0;60;1;0;0;4;5;2;9;1,25;3,25;2,25;0;0;1;0;1;0;0;1;0;115;110;105;1,5;0,5;1;10,75;8,75;0,75;1
212;1;1;1;0;0;112,5;0;1;0;8;4;3;5;5,5;7;7;0;0;1;0;1;0;0;1;0;305;320;365;1;1;0;9,5;9;6;2
213;0;2;0;1;0;112,5;1;1;0;2;4;6;2;1,81667;3,31667;4,31667;0;0;0;0;0;0;0;1;0;295;380;345;1;2;0;1,81666666666667;0,316666666666667;1,31666666666667;1
215;0;1;1;0;0;187,5;0;1;0;2;7;2;1;5,33333;6,83333;7,33333;0;0;1;0;1;0;1;0;0;865;865;965;1;1,5;0;1,33333333333333;0,833333333333333;3,66666666666667;1
216;0;1;0;0;0;70;0;1;0;2;2;1;6;2,53333;3,53333;5,03333;0;1;0;0;0;1;1;0;0;410;325;410;0,5;2;1;4,25;4,25;8,75;3
218;0;1;1;0;0;40;1;0;1;7;5;4;6;5,13333;6,63333;7,13333;0;0;1;0;1;0;1;0;0;675;745;780;1;1,5;1;8;5;11;2
219;0;1;0;0;0;60;0;1;0;5;7;10;3;4,3;6,3;6,3;0;0;0;0;0;0;0;1;0;435;450;360;1,5;1,5;1;0,2;1,8;9,3;3
221;1;1;1;0;0;112,5;1;1;0;7;2;5;7;5,53333;6,53333;8,03333;0;0;0;0;1;0;0;1;0;670;580;700;0,5;2;0;0,533333333333333;7,53333333333333;9,03333333333333;1
222;1;1;0;1;0;137,5;0;1;0;7;6;1;6;3,5;4,5;6;1;0;0;0;0;0;0;0;0;375;355;275;0,5;2;0;3,25;3,25;3,25;3
223;0;1;1;0;0;112,5;0;1;0;2;4;5;8;5,53333;7,03333;8,03333;0;0;1;0;0;1;0;0;1;800;875;650;1;2;0;1,5;4,5;1,5;3
224;0;2;1;0;0;162,5;1;0;1;4;2;6;3;1,96667;3,46667;3,96667;1;0;0;0;0;1;0;1;0;200;230;230;1;1,5;0;10,9666666666667;4,96666666666667;8,46666666666667;2
227;1;1;1;0;0;112,5;0;0;1;3;9;1;4;5,13333;6,13333;7,13333;0;0;0;0;0;1;0;0;0;340;410;340;0,5;1,5;0;1,13333333333333;3,86666666666667;2,86666666666667;1
228;0;2;1;0;0;70;0;0;1;5;8;4;1;5,45;6,45;6,45;0;0;0;0;1;0;1;0;0;425;405;405;0,5;0,5;1;9,45;5,95;8,95;2
229;0;2;1;0;0;30;1;0;0;5;4;7;3;5,23333;6,23333;6,23333;0;1;0;0;0;1;0;1;0;210;240;230;0,5;0,5;1;0;0;6;1
230;1;1;0;0;1;112,5;0;0;1;5;6;7;11;4,16667;5,66667;5,16667;0;1;0;1;0;0;0;1;0;485;415;585;1;0,5;0;2,16666666666667;0,333333333333333;3,16666666666667;2
232;0;1;1;0;0;162,5;0;1;0;5;2;4;5;5,53333;7,03333;6,53333;0;0;0;0;0;0;1;0;0;460;480;415;1;0,5;0;5,53333333333333;6,03333333333333;3,53333333333333;3
233;0;4;1;0;0;92,5;0;1;0;2;6;5;7;3,13333;4,13333;5,63333;0;0;1;1;0;0;0;0;1;200;220;220;0,5;2;1;4,13333333333333;0,133333333333333;2,63333333333333;1
234;0;1;1;0;0;80;0;0;1;2;5;3;7;5,3;7,8;6,8;0;0;0;0;1;0;1;0;0;810;665;700;2;1;1;10,3;12,8;10,8;3
236;0;2;1;0;0;112,5;0;0;1;7;2;5;7;5,61667;7,61667;6,61667;1;0;0;0;0;1;1;0;0;415;490;490;1,5;0,5;0;3,5;11;6,5;1
237;0;2;1;0;0;70;1;0;0;4;6;1;2;3,13333;4,63333;5,13333;0;0;1;0;1;0;1;0;0;395;375;395;1;1,5;1;1,86666666666667;4,63333333333333;2,13333333333333;1
238;0;2;0;0;0;50;1;1;0;7;1;4;3;3,5;5,5;5;0;1;0;1;0;0;0;1;0;275;310;310;1,5;1;1;2;5;5;1
240;1;1;1;0;0;70;0;0;1;5;5;5;2;5,53333;6,53333;7,03333;0;0;1;0;0;0;0;1;0;800;725;725;0,5;1;1;0,466666666666667;2,46666666666667;1,03333333333333;1
241;0;1;1;0;0;60;0;0;1;7;7;7;4;5,53333;8,03333;7,03333;0;0;0;0;1;0;1;0;0;915;840;840;2;1;1;1,53333333333333;5,03333333333333;6,03333333333333;3
242;0;4;1;0;0;92,5;0;1;0;4;4;1;4;1,95;3,95;3,45;0;1;0;1;0;0;0;1;0;320;295;335;1,5;1;1;11;2;0,5;1
243;0;2;1;0;0;92,5;1;0;0;1;5;10;3;2,51667;3,51667;4,01667;0;1;0;0;1;0;0;0;0;215;200;270;0,5;1;1;5,5;2,5;2,5;2
244;0;1;1;0;0;92,5;0;0;1;3;2;11;9;5,33333;6,83333;7,33333;0;0;1;0;1;0;1;0;0;1170;1170;1220;1;1,5;1;15;16;12;1
245;1;1;1;0;0;30;0;0;1;5;6;3;2;5,3;6,8;6,3;1;0;0;0;1;0;0;0;1;1060;1060;930;1;0,5;1;5,3;8,8;8,3;3
246;1;1;0;1;0;162,5;0;0;0;2;3;2;5;3,56667;5,56667;5,06667;0;1;0;1;0;0;0;1;0;430;515;495;1,5;1;0;2,56666666666667;6,56666666666667;6,06666666666667;1
247;1;1;0;1;0;137,5;1;1;0;2;3;2;5;2,08333;3,08333;4,08333;0;0;1;0;0;0;1;0;0;265;265;235;0,5;1,5;0;1,5;4,5;9;1
248;0;4;1;0;0;187,5;0;1;0;2;6;5;7;3,13333;5,13333;4,13333;0;1;0;0;0;0;0;0;0;355;335;415;1,5;0,5;0;3,13333333333333;6,13333333333333;1,13333333333333;1
252;0;1;1;0;0;80;1;1;0;3;3;2;7;4,23333;6,73333;5,23333;0;0;0;0;0;1;0;0;1;465;495;495;2;0,5;1;10;5,5;4;1
253;0;2;1;0;0;92,5;1;1;0;7;5;4;6;4,3;6,8;5,8;0;1;0;0;0;1;0;1;0;225;170;200;2;1;1;4;5,5;5,5;3
258;0;2;1;0;0;162,5;0;0;1;5;7;11;3;3,18333;4,18333;4,68333;1;0;0;1;0;0;1;0;0;385;420;310;0,5;1;0;10,5;3;4,5;1
259;0;2;1;0;0;112,5;0;0;1;4;6;10;8;1,36667;2,86667;3,36667;0;0;0;1;0;0;0;0;0;270;205;190;1;1,5;0;3,13333333333333;1,63333333333333;8,63333333333333;2
260;0;1;0;0;0;10;1;0;1;11;5;5;6;5,3;6,8;6,3;1;0;0;0;1;0;0;0;1;795;975;1015;1;0,5;1;1,2;3,3;1,8;1
261;1;1;1;0;0;92,5;0;0;1;1;5;1;5;2,23333;3,23333;3,73333;1;0;0;1;0;0;1;0;0;205;220;240;0,5;1;1;0,266666666666667;3,76666666666667;1,23333333333333;1
262;0;3;1;0;0;30;0;1;0;6;3;5;3;2,53333;3,53333;3,53333;0;1;0;0;0;1;0;1;0;210;160;150;0,5;0,5;1;9;3;9;3
263;0;1;1;0;0;112,5;0;0;1;4;3;3;1;4,16667;6,66667;5,16667;1;0;0;1;0;0;1;0;0;265;280;250;2;0,5;0;8;6;10;1
265;0;1;1;0;0;92,5;0;0;1;4;2;5;7;4,5;7;6;0;0;1;1;0;0;0;0;0;660;590;590;2;1;1;3,75;5,25;3,75;1
266;0;1;0;0;0;20;1;1;0;7;1;2;5;5,33333;7,33333;6,83333;1;0;0;0;1;0;0;0;1;1065;915;1170;1,5;1;1;6,5;7,5;6,5;1
267;0;2;0;1;0;112,5;0;0;1;8;5;6;1;4,65;7,15;7,15;0;0;1;0;0;0;1;0;0;480;480;340;2;2;0;0,65;4,15;4,15;1
268;0;2;1;0;0;50;0;1;0;1;2;3;2;5,45;6,95;6,45;0;1;0;1;0;0;0;1;0;465;425;405;1;0,5;1;4;10;8,5;1
271;0;1;1;0;0;70;1;1;0;3;8;8;7;1,36667;3,36667;2,86667;0;1;0;1;0;0;0;1;0;225;190;225;1,5;1;1;2;0,5;1;1
272;0;2;1;0;0;92,5;0;1;0;5;1;6;7;4,61667;7,11667;6,61667;1;0;0;0;0;0;0;0;0;550;580;520;2;1,5;1;2;2;1;1
274;1;2;1;0;0;350;1;0;0;8;5;5;6;2,8;5,3;5,3;0;0;0;0;0;1;0;0;0;245;210;245;2;2;0;1,8;1,7;2,7;2
275;0;3;1;0;0;40;1;1;0;5;1;6;7;5,76667;8,26667;7,76667;1;0;0;0;0;0;0;0;0;510;535;485;2;1,5;1;5,5;5,5;7;1
276;0;1;0;1;0;137,5;1;1;0;6;3;5;3;5,33333;7,33333;7,83333;0;0;1;0;1;0;1;0;0;830;915;830;1,5;2;0;8,75;8,75;8,75;1
277;0;2;1;0;0;70;1;0;0;1;3;6;7;3,13333;5,63333;5,13333;0;1;0;0;0;1;1;0;0;415;335;375;2;1,5;1;4;2;5;2
278;0;3;1;0;0;350;0;1;0;3;9;9;7;2,53333;3,53333;4,53333;0;0;1;0;0;0;1;0;0;210;260;270;0,5;1,5;0;2;2,5;3,5;1
279;0;4;0;1;0;80;1;1;0;3;2;1;2;3,33333;4,83333;5,33333;0;0;0;1;0;0;0;0;0;345;345;330;1;1,5;1;9;3;9;3
281;1;1;0;1;0;162,5;0;0;0;9;1;5;3;1,85;3,85;4,35;0;0;0;1;0;0;0;0;0;420;480;360;1,5;2;0;6,5;2,5;1;1
282;0;1;1;0;0;10;0;1;0;7;2;6;4;4,5;6,5;5,5;0;1;0;0;0;0;0;0;0;725;725;590;1,5;0,5;1;3,25;1,25;3,75;3
284;0;5;1;0;0;60;0;1;0;3;7;4;2;3,33333;5,33333;4,33333;0;0;1;0;1;0;0;1;0;190;170;160;1,5;0,5;1;6,83333333333333;10,3333333333333;1,16666666666667;3
285;0;1;0;1;0;60;0;0;1;4;3;3;1;1,95;4,45;2,95;1;0;0;1;0;0;1;0;0;310;325;290;2;0,5;1;0,95;6,45;1,05;3
286;1;1;1;0;0;30;1;1;0;1;2;7;11;0,916667;3,41667;3,41667;0;0;0;0;0;1;0;0;0;80;90;90;2;2;1;8;5;5;1
287;0;4;0;1;0;137,5;0;0;1;7;5;2;1;1,25;2,75;3,25;0;0;0;1;0;0;0;0;0;150;165;150;1;1,5;0;2,25;3,75;10,25;1
288;0;4;1;0;0;60;0;0;0;6;1;8;2;2,5;4,5;5;1;0;0;0;0;1;0;1;0;190;170;170;1,5;2;1;5,25;0,25;2,25;2
289;0;1;1;0;0;10;1;0;1;3;6;5;1;2,51667;5,01667;4,01667;0;0;0;0;1;0;1;0;0;295;280;335;2;1;1;5,5;5,5;10;1
291;1;1;1;0;0;112,5;1;0;1;2;5;7;4;1,36667;2,86667;3,36667;0;1;0;0;0;0;0;0;1;145;135;135;1;1,5;0;16,3833333333333;13,3833333333333;16,8833333333333;1
292;0;2;0;0;0;20;1;1;0;11;4;3;4;4,65;7,15;6,65;0;1;0;0;0;1;1;0;0;720;570;600;2;1,5;1;4;2;5;2
293;0;2;0;1;0;187,5;1;0;1;5;7;1;5;4,65;5,65;6,15;0;1;0;0;1;0;0;0;0;340;440;400;0,5;1;0;0,15;3,15;0,35;1
295;1;2;0;1;0;60;1;0;1;5;1;5;4;0,916667;3,41667;2,91667;0;1;0;0;0;1;1;0;0;165;195;205;2;1,5;1;12,5;2;12,5;1
296;1;1;1;0;0;350;1;1;0;3;6;6;3;3,81667;5,31667;5,81667;0;1;0;0;0;0;0;0;1;175;145;175;1;1,5;0;8,68333333333333;1,81666666666667;6,68333333333333;1
297;0;1;1;0;0;10;1;1;0;2;11;1;3;3,18333;4,68333;5,68333;0;1;0;1;0;0;1;0;0;415;440;560;1;2;1;4,31666666666667;3,18333333333333;8,68333333333333;1
298;0;2;0;0;1;350;0;0;1;4;11;5;1;5,33333;7,33333;6,83333;0;0;1;0;0;1;0;0;0;745;815;745;1,5;1;0;2,83333333333333;6,83333333333333;3,33333333333333;1
299;1;1;1;0;0;60;0;1;0;3;1;3;1;1,25;3,75;2,25;0;1;0;0;1;0;0;0;0;115;150;160;2;0,5;1;11,5;6,5;12,5;1
300;1;3;0;1;0;112,5;1;0;1;2;7;2;1;5,53333;7,03333;7,53333;0;0;1;0;1;0;1;0;0;780;780;870;1;1,5;0;10;12;17;1
302;0;2;1;0;0;137,5;0;1;0;5;2;2;3;3,36667;5,86667;5,86667;0;1;0;0;1;0;0;0;1;475;475;525;2;2;0;4,5;12;3;1
303;0;2;0;0;0;30;1;0;1;2;3;4;3;4,23333;6,23333;5,73333;1;0;0;0;1;0;0;0;1;495;605;495;1,5;1;1;4,23333333333333;0,233333333333333;1,76666666666667;1
305;0;2;0;1;0;137,5;0;0;1;7;1;4;3;4,83333;5,83333;6,83333;0;0;1;0;0;0;1;0;0;375;340;290;0,5;1,5;0;4,75;2,75;2,75;3
306;0;1;1;0;0;70;1;1;0;7;7;3;7;2,53333;5,03333;4,03333;0;0;1;1;0;0;0;0;0;400;460;360;2;1;1;1,96666666666667;0,966666666666667;6,46666666666667;1
307;1;2;0;0;1;137,5;0;0;1;2;1;7;2;1,25;3,25;2,75;0;0;1;0;0;1;0;0;0;140;140;185;1,5;1;0;9;6;9;1
309;1;1;0;1;0;60;1;0;1;6;2;7;1;4,83333;6,83333;6,83333;0;1;0;1;0;0;1;0;0;325;375;395;1,5;1,5;1;0,416666666666667;4,58333333333333;5,58333333333333;1
310;1;1;1;0;0;137,5;0;0;1;2;6;6;4;5,33333;7,33333;6,33333;1;0;0;0;0;1;1;0;0;320;400;400;1,5;0,5;0;4,83333333333333;12,8333333333333;11,8333333333333;1
313;0;4;1;0;0;70;0;1;0;6;8;7;5;5,83333;8,33333;7,83333;0;1;0;0;0;1;1;0;0;755;790;825;2;1,5;1;1,5;3;1,5;1
314;1;4;1;0;0;30;0;1;0;2;6;6;4;5,23333;6,23333;7,73333;0;0;0;0;1;0;0;1;0;315;305;240;0,5;2;1;2,5;5,5;5,5;2
315;0;4;1;0;0;350;0;0;1;4;11;6;1;2,3;4,3;3,8;0;0;0;0;0;0;1;0;0;230;170;180;1,5;1;0;7,5;4,5;6,5;1
316;0;2;0;1;0;92,5;1;1;0;5;7;1;5;5,13333;7,13333;7,13333;0;0;1;0;0;1;0;0;1;650;505;680;1,5;1,5;1;7;3,5;4;1
317;0;2;1;0;0;30;1;0;0;3;3;2;7;3,36667;4,86667;5,86667;1;0;0;0;1;0;0;0;0;330;315;360;1;2;1;5,13333333333333;0,633333333333333;2,63333333333333;1
320;0;2;0;0;1;50;1;0;0;4;7;7;3;1,81667;3,81667;2,81667;0;1;0;0;0;0;0;0;0;380;330;315;1,5;0,5;1;10,25;10,25;10,25;3
321;0;4;1;0;0;50;0;0;1;2;6;6;4;4,88333;5,88333;7,38333;0;0;0;0;1;0;0;1;0;430;410;325;0,5;2;1;5,5;8,5;8,5;3
322;0;5;1;0;0;80;1;0;1;5;2;4;5;4,23333;6,73333;6,73333;1;0;0;1;0;0;0;1;0;485;485;645;2;2;1;9;7,5;9;1
323;0;2;1;0;0;112,5;1;0;0;3;1;7;6;3,5;5;6;0;0;0;0;0;0;0;1;0;450;465;430;1;2;0;8,5;9;9;1
326;0;2;1;0;0;137,5;1;0;0;4;6;11;9;0,966667;3,46667;2,46667;1;0;0;0;0;0;0;0;1;135;145;135;2;1;0;2;0,5;6,5;1
327;0;2;0;0;1;137,5;0;1;0;6;5;1;7;5,53333;7,03333;6,53333;0;0;1;0;0;1;0;0;0;640;670;730;1;0,5;0;3;2;0;2
328;1;2;0;0;0;10;1;1;0;4;1;4;7;3,93333;6,43333;4,93333;0;0;0;0;0;1;0;0;1;520;605;630;2;0,5;1;5;3;2;1
329;1;1;0;1;0;112,5;0;1;0;1;2;7;11;5,33333;7,83333;7,83333;0;0;0;0;0;1;0;0;0;370;415;415;2;2;0;1,25;0,75;0,75;2
330;1;1;0;1;0;137,5;0;1;0;2;4;6;2;1,95;3,45;4,45;0;0;0;0;0;0;0;1;0;580;750;685;1;2;0;0;3;3;1
331;0;2;0;1;0;92,5;1;1;0;2;5;7;4;2,51667;4,01667;4,51667;0;1;0;0;0;0;0;0;1;175;170;170;1;1,5;1;10,5166666666667;7,51666666666667;11,0166666666667;1
333;1;1;1;0;0;40;0;1;0;2;3;2;5;5,3;7,3;6,8;0;1;0;1;0;0;0;1;0;700;850;810;1,5;1;1;8,3;12,3;11,8;1
335;1;1;0;0;1;112,5;0;0;1;10;6;3;6;2,48333;4,48333;4,48333;0;1;0;1;0;0;1;0;0;275;290;290;1,5;1,5;0;0,516666666666667;4,48333333333333;5,98333333333333;1
336;0;1;1;0;0;20;1;0;1;2;2;1;6;1,81667;3,81667;2,81667;0;0;1;0;1;0;0;1;0;165;175;160;1,5;0,5;1;1,25;2,75;1,75;1
337;0;2;1;0;0;92,5;0;1;0;4;1;2;7;5,3;7,8;6,3;0;0;1;0;0;0;0;1;0;665;850;700;2;0,5;1;6,3;4,8;4,3;3
338;0;1;1;0;0;92,5;0;0;1;7;5;2;1;1,36667;2,86667;3,36667;0;0;0;1;0;0;0;0;0;205;225;205;1;1,5;1;12;12;6;1
339;1;2;0;1;0;80;0;1;0;2;7;2;1;1,81667;3,31667;3,81667;0;0;1;0;1;0;1;0;0;295;295;330;1;1,5;1;12;9;1,5;1
341;0;3;1;0;0;112,5;0;0;1;3;4;5;1;1,25;3,25;2,75;0;0;0;0;0;0;1;0;0;120;125;135;1,5;1;0;2,5;2,5;1;1
343;0;5;1;0;0;60;0;1;0;3;9;9;7;3,33333;4,33333;5,33333;0;0;1;0;0;0;1;0;0;225;275;290;0,5;1,5;1;5;9,5;3,5;1
344;1;1;1;0;0;92,5;0;0;1;5;5;6;10;4,98333;6,98333;6,98333;1;0;0;0;1;0;0;0;0;640;610;580;1,5;1,5;1;2,01666666666667;3,98333333333333;4,98333333333333;1
347;1;1;0;1;0;112,5;0;0;0;7;7;3;7;4,68333;6,18333;6,68333;0;1;0;0;0;0;0;0;1;245;330;330;1;1,5;0;10;5,5;8,5;1
348;0;4;1;0;0;60;0;0;1;6;3;6;5;4,23333;5,23333;5,23333;1;0;0;0;0;0;0;0;1;365;350;365;0,5;0,5;1;1;0,5;5,5;1
349;0;4;1;0;0;92,5;0;0;1;5;8;4;1;5,08333;6,08333;6,08333;0;0;0;0;1;0;1;0;0;625;595;595;0,5;0,5;1;9,75;12,75;10,75;1
350;1;1;1;0;0;92,5;1;0;1;7;6;1;6;5,2;7,2;6,2;0;0;0;1;0;0;0;0;1;515;415;465;1,5;0,5;1;0,8;8,2;0,2;1
351;0;1;1;0;0;92,5;1;0;1;1;5;10;3;4,21667;5,21667;5,71667;0;1;0;0;1;0;0;0;0;375;355;475;0,5;1;1;4,21666666666667;3,21666666666667;3,71666666666667;2
352;0;1;1;0;0;50;1;0;0;7;7;7;4;5,33333;7,83333;6,83333;0;0;0;0;1;0;1;0;0;870;800;800;2;1;1;15;14;12;3
353;0;1;1;0;0;40;0;0;1;7;3;3;8;4,63333;6,63333;6,13333;0;0;1;0;0;1;0;0;0;475;495;450;1,5;1;1;2,36666666666667;0,633333333333333;0,866666666666667;3
354;1;1;1;0;0;50;1;1;0;4;3;3;1;1,36667;2,86667;3,86667;0;0;0;0;0;0;0;1;0;270;270;255;1;2;1;10,5;6;1,5;2
355;0;2;1;0;0;80;0;0;1;6;4;4;11;5,33333;6,83333;6,83333;1;0;0;0;0;1;1;0;0;620;725;870;1;1;1;0,333333333333333;6,83333333333333;6,83333333333333;1
356;1;1;0;1;0;60;0;0;0;7;5;4;6;1,81667;3,31667;3,81667;0;0;1;0;1;0;1;0;0;330;365;380;1;1,5;1;7;4;10;1
359;1;1;1;0;0;112,5;0;1;0;1;7;5;2;4,5;6,5;6,5;1;0;0;0;1;0;0;0;0;415;295;415;1,5;1,5;0;4,5;3;1,5;1
360;1;5;1;0;0;30;1;0;1;5;4;7;4;4,38333;6,38333;6,88333;0;0;1;0;1;0;1;0;0;625;625;545;1,5;2;1;1,38333333333333;4,38333333333333;0,116666666666667;3
361;0;2;1;0;0;350;1;0;1;2;7;2;1;3,93333;5,43333;5,93333;0;0;1;0;1;0;1;0;0;465;465;520;1;1,5;0;4,25;6,25;11,25;1
362;0;1;0;0;0;30;1;0;0;6;8;3;6;5,6;8,1;7,6;1;0;0;0;0;0;0;0;0;685;655;625;2;1,5;1;8;7;14;3
363;0;1;0;0;0;50;1;0;0;7;7;3;7;5,88333;8,38333;7,38333;0;0;1;1;0;0;0;0;0;760;875;685;2;1;1;16,3833333333333;17,3833333333333;11,8833333333333;3
364;0;1;1;0;0;30;1;1;0;3;6;5;1;6,16667;8,66667;7,66667;0;0;0;0;1;0;1;0;0;625;595;715;2;1;1;1;1;2;2
366;1;1;0;0;0;10;0;1;0;1;4;4;1;5,21667;7,21667;7,71667;0;1;0;0;0;0;0;0;1;420;385;385;1,5;2;1;10;10;11;1
367;1;1;1;0;0;112,5;0;0;1;1;10;7;1;5,45;7,45;7,95;0;0;0;1;0;0;0;0;0;485;365;425;1,5;2;0;2,5;0,5;5,5;1
369;0;1;1;0;0;50;1;0;1;3;1;7;6;4,31667;5,81667;6,81667;0;0;0;0;0;0;0;1;0;770;800;735;1;2;1;2,5;1,5;0,5;1
371;0;1;0;0;0;60;1;1;0;3;3;4;6;5,8;7,3;8,3;0;1;0;1;0;0;1;0;0;525;460;480;1;2;1;8,3;3,8;9,3;2
372;1;1;1;0;0;60;1;0;0;6;4;2;3;4,68333;6,18333;6,18333;0;1;0;0;0;0;0;0;0;575;575;575;1;1;1;1,18333333333333;1,81666666666667;0,316666666666667;1
373;0;1;1;0;0;80;1;0;1;4;5;2;8;4,26667;5,26667;6,76667;0;1;0;0;0;1;1;0;0;710;575;745;0,5;2;1;2;6;4;2
374;0;1;1;0;0;30;1;0;1;3;8;8;7;5,8;7,8;7,3;0;1;0;1;0;0;0;1;0;570;485;570;1,5;1;1;17,8166666666667;21,3166666666667;22,3166666666667;1
376;1;1;1;0;0;50;1;1;0;8;3;1;10;5,21667;6,21667;6,21667;0;0;0;0;1;0;1;0;0;640;520;640;0,5;0,5;1;15;17;15;2
378;0;1;1;0;0;112,5;1;1;0;2;1;3;8;1,25;2,25;3,25;1;0;0;1;0;0;0;1;0;280;235;255;0,5;1,5;0;1,5;3;6;1
379;1;1;1;0;0;30;1;0;0;3;5;3;5;6,16667;7,16667;8,66667;0;0;1;1;0;0;0;0;1;345;435;360;0,5;2;1;5,83333333333333;0,166666666666667;1,66666666666667;1
380;0;2;1;0;0;40;1;0;1;6;4;4;10;6,16667;8,66667;8,16667;0;0;0;0;1;0;0;1;0;530;455;435;2;1,5;1;0,833333333333333;2,66666666666667;5,16666666666667;3
381;1;1;1;0;0;80;1;1;0;4;2;5;6;5,35;6,85;7,35;0;1;0;0;0;0;0;0;1;390;360;310;1;1,5;1;7,5;10,5;7,5;3
382;0;2;0;1;0;92,5;1;0;0;4;2;5;7;4,3;6,8;5,8;0;0;1;1;0;0;0;0;0;360;320;320;2;1;1;5,7;5,8;3,3;1
383;0;2;0;0;0;350;0;0;1;6;5;1;7;0,966667;3,46667;3,46667;0;1;0;0;1;0;0;0;1;200;150;160;2;2;0;8,5;8,5;10;3
386;1;1;0;1;0;50;1;0;0;3;9;1;4;4,63333;5,63333;6,63333;0;0;0;0;0;1;0;0;0;340;410;340;0,5;1,5;1;4,13333333333333;1,13333333333333;2,13333333333333;1
387;0;4;0;1;0;112,5;1;0;1;5;5;6;11;2,48333;3,48333;3,98333;0;0;0;0;0;1;0;0;1;410;430;550;0,5;1;0;1,5;7,5;10,5;1
388;1;1;1;0;0;70;1;0;1;5;4;7;3;0,966667;1,96667;1,96667;0;1;0;0;0;1;0;1;0;110;125;120;0,5;0,5;1;1,5;1,5;4,5;1
389;1;1;1;0;0;80;0;1;0;4;1;2;7;2,53333;4,03333;5,03333;0;1;0;1;0;0;1;0;0;235;280;200;1;2;1;4,96666666666667;2,53333333333333;0,533333333333333;1
390;1;2;1;0;0;137,5;1;1;0;2;1;3;9;5,3;7,3;6,8;0;0;0;0;0;0;1;0;0;420;420;465;1,5;1;0;2;2;5;1
391;0;4;1;0;0;80;1;1;0;5;2;4;5;1,95;3,45;2,95;0;0;0;0;0;0;1;0;0;170;180;155;1;0,5;1;3,45;3,45;0,05;1
393;0;1;1;0;0;60;0;1;0;5;3;8;6;3,56667;6,06667;5,56667;0;0;0;0;1;0;0;1;0;325;305;380;2;1,5;1;3;3;2;1
394;1;1;0;0;1;112,5;1;1;0;2;6;6;4;2,23333;3,23333;4,73333;0;0;0;0;1;0;0;1;0;365;350;275;0,5;2;0;1,5;1,5;1,5;3
395;1;1;1;0;0;10;0;0;1;6;5;1;7;6,16667;7,66667;7,16667;0;0;1;0;0;1;0;0;0;505;530;575;1;0,5;1;1,83333333333333;4,66666666666667;2,16666666666667;1
